name,lat,lon
Sandwīp,22.5141,91.4549
Shāhzādpur,24.1769,89.5988
Rāmganj,23.1006,90.8499
Rājshāhi,24.374,88.6011
Pirojpur,22.5796,89.9752
Panchagarh,26.3334,88.5578
Patiya,22.2954,91.979
Parbatipur,25.6637,88.9309
Nārāyanganj,23.6135,90.503
Nālchiti,22.637,90.272
Nāgarpur,24.0578,89.877
Nageswari,25.9682,89.6915
Mymensingh,24.7564,90.4065
Muktāgācha,24.7648,90.257
Mirzāpur,24.1029,90.0984
Maulavi Bāzār,24.4889,91.7708
Morrelgonj,22.4557,89.8558
Mehendiganj,22.8226,90.5286
Mathba,22.2862,89.9588
Lalmonirhat,25.9172,89.446
Lākshām,23.2402,91.1214
Comilla,23.4619,91.185
Rangpur,25.7466,89.2517
Kushtia,23.9028,89.1194
Kālīganj,23.4096,89.138
Jhingergācha,23.1113,89.0906
Joypur Hāt,25.1015,89.0273
Ishurdi,24.1286,89.0657
Habiganj,24.3804,91.413
Gaurnadi,22.9737,90.2238
Gafargaon,24.432,90.5585
Feni,23.0144,91.3966
Rāipur,23.0391,90.7681
Sarankhola,22.3101,89.7911
Dhaka,23.7104,90.4074
Chilmāri,25.5561,89.671
Chhāgalnāiya,23.0248,91.5109
Lālmohan,22.3377,90.7371
Khagrachhari,23.1079,91.9701
Chhātak,25.0385,91.6696
Bhātpāra Abhaynagar,23.0147,89.4394
Bherāmāra,24.0245,88.9923
Bhairab Bāzār,24.0524,90.9764
Bāndarban,22.1953,92.2195
Kālia,23.043,89.6309
Baniachang,24.5186,91.3579
Bājitpur,24.2162,90.95
Bagerhat,22.6566,89.7912
Badarganj,25.6742,89.0538
Narail,23.1551,89.4952
Tungipāra,22.8998,89.9033
Sonārgaon,23.65,90.6167
Sarishābāri,24.7513,89.8313
Sakhipur,24.3199,90.1694
Raojān,22.5351,91.9192
Phultala,22.7167,89.5119
Pālang,23.2182,90.3508
Pār Naogaon,24.8042,88.9488
Nabīnagar,23.8879,90.9679
Lakshmīpur,22.9443,90.83
Kesabpur,22.9072,89.2195
Hājīganj,23.2519,90.8551
Farīdpur,23.6061,89.8406
Dinājpur,25.6274,88.6378
Uttar Char Fasson,22.2265,90.7128
Chattogram,22.3384,91.8317
Char Bhadrāsan,23.3092,90.227
Bera,24.0782,89.6326
Burhānuddin,22.4952,90.7239
Sātkania,22.0764,92.0496
Cox’s Bāzār,21.4397,92.0096
Khulna,22.8098,89.5644
Bhola,22.6876,90.644
Barishal,22.705,90.3701
Jessore,23.1697,89.2137
Pābna,24.0064,89.2372
Tāngāil,24.2498,89.9166
Bogra,24.851,89.3711
Pīrgaaj,25.8559,88.3594
Nawābganj,24.5902,88.2744
Madaripur,23.171,90.2094
Sherpur,25.0188,90.0175
Kishorganj,24.4394,90.7829
Manikchari,22.8396,91.8413
Bhāndāria,22.489,90.0627
Bibir Hat,22.6835,91.7906
Saidpur,25.7777,88.8917
Puthia,24.3654,88.8343
Natore,24.4111,88.9867
Azimpur,23.7298,90.3854
Paotana Hat,25.6647,89.5026
Paltan,23.7362,90.4143
Joymontop,23.7879,90.1647
Zwijndrecht,51.2198,4.3266
Zwevegem,50.8127,3.3385
Zottegem,50.8695,3.8105
Zonhoven,50.9906,5.3682
Zolder,51.0246,5.3098
Zemst,50.9832,4.4608
Zele,51.0657,4.0403
Zedelgem,51.1424,3.1368
Zaventem,50.8837,4.473
Wondelgem,51.087,3.7091
Woluwe-Saint-Lambert,50.8439,4.4291
Wilrijk,51.1673,4.3951
Willebroek,51.0604,4.3602
Wevelgem,50.8,3.1667
Wetteren,51.0053,3.8834
Westerlo,51.0905,4.9154
Wervik,50.7807,3.0385
Wavre,50.7172,4.6014
Watermael-Boitsfort,50.8015,4.4144
Waterloo,50.7147,4.3991
Waregem,50.889,3.4276
Walcourt,50.254,4.438
Visé,50.7376,5.6991
Vilvoorde,50.9281,4.4294
Verviers,50.5891,5.8624
Uccle,50.8022,4.3394
Turnhout,51.3225,4.9447
Tubize,50.6906,4.2009
Tournai,50.6072,3.3893
Torhout,51.0656,3.1008
Tongeren,50.7805,5.4648
Tienen,50.8074,4.9378
Tielt,50.9993,3.3271
Tessenderlo,51.0651,5.0886
Tervuren,50.8237,4.5142
Temse,51.1279,4.2137
Stekene,51.2099,4.0365
Stabroek,51.3319,4.3713
Soumagne,50.6138,5.7468
Soignies,50.579,4.0713
Sint-Truiden,50.8168,5.1865
Sint-Pieters-Leeuw,50.7793,4.2436
Sint-Niklaas,51.1651,4.1437
Sint-Kruis,51.214,3.2495
Sint-Katelijne-Waver,51.0669,4.5347
Sint-Gillis-Waas,51.2191,4.1237
Sint-Genesius-Rode,50.7465,4.3575
Sint-Andries,51.197,3.1789
Sint-Amandsberg,51.0595,3.7494
Seraing,50.5836,5.5012
Schoten,51.2525,4.5027
Schilde,51.2411,4.5834
Schaerbeek,50.8694,4.3774
Saint-Nicolas,50.6284,5.5324
Saint-Josse-ten-Noode,50.8538,4.3728
Saint-Gilles,50.8276,4.3439
Saint-Ghislain,50.4482,3.8189
Rotselaar,50.953,4.7166
Ronse,50.7457,3.6005
Roeselare,50.9465,3.1227
Rixensart,50.7123,4.5253
Riemst,50.81,5.6013
Ranst,51.1898,4.5653
Quaregnon,50.4407,3.8653
Puurs,51.0741,4.2884
Putte,51.0534,4.6326
Poperinge,50.8539,2.7266
Pont-à-Celles,50.5052,4.3689
Péruwelz,50.5082,3.5937
Peer,51.1303,5.4595
Overijse,50.7744,4.5346
Oupeye,50.7118,5.6468
Oudenaarde,50.8517,3.6089
Oostkamp,51.1543,3.2313
Ostend,51.2155,2.927
Nivelles,50.5983,4.3285
Ninove,50.8278,4.0266
Nijlen,51.161,4.6701
Neerpelt,51.2281,5.4427
Namur,50.4669,4.8675
Mouscron,50.745,3.2064
Mortsel,51.167,4.4513
Morlanwelz-Mariemont,50.455,4.2452
Montignies-sur-Sambre,50.4108,4.4911
Mons,50.4541,3.9523
Molenbeek-Saint-Jean,50.8499,4.3125
Mol,51.1919,5.1166
Middelkerke,51.1853,2.8208
Merksem,51.2462,4.449
Merelbeke,50.9945,3.7462
Menen,50.7972,3.1224
Meise,50.9393,4.3266
Mechelen-aan-de-Maas,50.9659,5.6914
Mechelen,51.0257,4.4776
Mariakerke,51.0748,3.6829
Marcinelle,50.3922,4.4439
Marchienne-au-Pont,50.4057,4.3953
Marche-en-Famenne,50.2268,5.3442
Manage,50.5031,4.2359
Maldegem,51.2074,3.4451
Maasmechelen,50.9654,5.6945
Maaseik,51.098,5.7838
Louvain-la-Neuve,50.6683,4.6144
Lommel,51.2307,5.3135
Lokeren,51.1036,3.9934
Lochristi,51.0964,3.8319
Lille,51.242,4.8231
Lier,51.1313,4.5704
Liège,50.6337,5.5675
Leuven,50.8796,4.7009
Lessines,50.711,3.8358
Lede,50.9663,3.9859
Lebbeke,51.0046,4.1346
Lanaken,50.8932,5.6468
La Louvière,50.4866,4.1878
Kortrijk,50.828,3.2649
Kortenberg,50.8898,4.5435
Kontich,51.1321,4.4471
Koksijde,51.1164,2.6377
Koersel,51.0591,5.2712
Koekelberg,50.8612,4.3314
Knokke-Heist,51.35,3.2667
Kessel-Lo,50.8855,4.7372
Kasterlee,51.2412,4.9665
Kapellen,51.3138,4.4354
Kalmthout,51.3844,4.4756
Jumet,50.4422,4.4374
Jette,50.8731,4.3342
Jambes,50.4564,4.8717
Izegem,50.914,3.2138
Ixelles,50.8333,4.3667
Ieper,50.8511,2.8857
Huy,50.5189,5.2328
Houthalen,51.0343,5.3743
Hoogstraten,51.4003,4.7603
Hoboken,51.1761,4.3484
Heverlee,50.8643,4.696
Heusy,50.5746,5.8662
Heusden,51.0366,5.2801
Herzele,50.8868,3.8901
Herve,50.6408,5.7935
Herstal,50.6642,5.6235
Herentals,51.1766,4.8325
Herent,50.9086,4.6706
Helchteren,51.0559,5.3824
Heist-op-den-Berg,51.0754,4.7283
Hasselt,50.9311,5.3378
Harelbeke,50.8534,3.3094
Hamme,51.0982,4.137
Halle,50.7338,4.2345
Haaltert,50.9063,4.0009
Grivegnée,50.6215,5.611
Grimbergen,50.9341,4.3721
Gilly,50.4245,4.4789
Geraardsbergen,50.7734,3.8822
Gentbrugge,51.0369,3.7651
Gent,51.05,3.7167
Genk,50.965,5.5008
Gembloux,50.5615,4.6989
Geel,51.1656,4.9892
Ganshoren,50.8706,4.3153
Frameries,50.4058,3.896
Forest,50.8168,4.3278
Fleurus,50.4835,4.5501
Fléron,50.6152,5.6806
Flémalle-Haute,50.5999,5.4447
Evergem,51.1131,3.7098
Evere,50.8744,4.399
Eupen,50.6279,6.0365
Etterbeek,50.8327,4.3884
Ekeren,51.2809,4.4181
Eeklo,51.187,3.5565
Edegem,51.1566,4.445
Duffel,51.0955,4.509
Dour,50.3958,3.7779
Dilbeek,50.848,4.2597
Diksmuide,51.0325,2.8638
Diest,50.9892,5.0506
Diepenbeek,50.9077,5.4188
Deurne,51.2213,4.466
Destelbergen,51.0595,3.799
Dendermonde,51.0287,4.1011
Denderleeuw,50.8851,4.076
Deinze,50.9818,3.531
Courcelles,50.4638,4.3747
Colfontaine,50.4141,3.8557
Chaudfontaine,50.5828,5.6341
Châtelineau,50.415,4.5202
Châtelet,50.4034,4.5283
Chasse Royale,50.4284,3.95
Charleroi,50.4114,4.4445
Brussels,50.8504,4.3488
Brugge,51.2089,3.2242
Brasschaat,51.2912,4.4918
Braine-le-Comte,50.6098,4.1466
Braine-l'Alleud,50.6836,4.3678
Boussu,50.4342,3.7944
Bornem,51.0972,4.2436
Borgerhout,51.2096,4.4354
Boom,51.0924,4.3717
Blauwput,50.8859,4.7242
Blankenberge,51.3131,3.1323
Binche,50.4116,4.1647
Bilzen,50.8732,5.5184
Beveren,51.2119,4.2563
Bevere,50.8496,3.5873
Beringen,51.0495,5.2261
Berchem-Sainte-Agathe,50.8657,4.2956
Berchem,51.1902,4.4326
Beersel,50.7659,4.3002
Beerse,51.3193,4.853
Balen,51.1684,5.1703
Auderghem,50.8167,4.4333
Ath,50.6294,3.778
Assebroek,51.1937,3.2623
Asse,50.9101,4.1984
Arlon,49.6833,5.8167
Antwerpen,51.2205,4.4003
Ans,50.6623,5.5203
Anderlecht,50.8362,4.3145
Andenne,50.4894,5.0951
Aarschot,50.9872,4.837
Aalter,51.0902,3.4469
Aalst,50.936,4.0355
Zorgo,12.2492,-0.6153
Ziniaré,12.5819,-1.2971
Yako,12.9591,-2.2607
Tougan,13.0725,-3.0694
Toma,12.7584,-2.8988
Titao,13.7667,-2.0667
Tenkodogo,11.78,-0.3697
Salanso,12.1742,-4.0848
Sapouy,11.5544,-1.7736
Réo,12.3196,-2.4709
Pô,11.1697,-1.145
Ouahigouya,13.5828,-2.4216
Ouagadougou,12.3657,-1.5339
Nouna,12.7294,-3.863
Manga,11.6636,-1.0731
Léo,11.1003,-2.1065
Koupéla,12.1786,-0.351
Koudougou,12.2526,-2.3627
Kongoussi,13.3258,-1.5347
Kombissiri,12.0688,-1.3364
Kokologo,12.1939,-1.8769
Kaya,13.0917,-1.0844
Houndé,11.5,-3.5167
Gourcy,13.2078,-2.3589
Gayéri,12.6482,0.4931
Garango,11.8,-0.5506
Gaoua,10.3314,-3.182
Fada N'gourma,12.0616,0.3584
Dori,14.0341,-0.0326
Djibo,14.0994,-1.6255
Diébougou,10.9621,-3.2497
Diapaga,12.073,1.7884
Dédougou,12.4634,-3.4608
Dano,11.1464,-3.0578
Boussé,12.6612,-1.8952
Boulsa,12.6666,-0.5747
Boromo,11.7454,-2.9301
Bogandé,12.9704,-0.1495
Bobo-Dioulasso,11.1771,-4.2979
Batié,9.8833,-2.9167
Banfora,10.6333,-4.7667
Yambol,42.4833,26.5
Vratsa,43.21,23.5625
Vidin,43.9916,22.8824
Velingrad,42.0275,23.9916
Veliko Tŭrnovo,43.0812,25.629
Varna,43.2167,27.9167
Targovishte,43.2512,26.5722
Troyan,42.8943,24.7159
Dobrich,43.5667,27.8333
Svishtov,43.6188,25.3503
Svilengrad,41.7667,26.2
Stara Zagora,42.4328,25.6419
Dupnitsa,42.2667,23.1167
Sofia,42.6975,23.3242
Smolyan,41.5744,24.712
Sliven,42.6858,26.3292
Silistra,44.1171,27.2606
Shumen,43.2706,26.9229
Sevlievo,43.0258,25.1136
Sandanski,41.5667,23.2833
Samokov,42.337,23.5528
Ruse,43.8487,25.9534
Razgrad,43.5333,26.5167
Rakovski,42.2741,24.9408
Parvomay,42.1,25.2167
Popovo,43.35,26.2333
Plovdiv,42.15,24.75
Pleven,43.4167,24.6167
Petrich,41.3985,23.207
Peshtera,42.0337,24.3
Pernik,42.6,23.0333
Pazardzhik,42.2,24.3333
Panagyurishte,42.4952,24.1902
Nova Zagora,42.4833,26.0167
Montana,43.4125,23.225
Lovech,43.1333,24.7167
Lom,43.8211,23.2368
Kyustendil,42.2839,22.6911
Kardzhali,41.65,25.3667
Haskovo,41.9342,25.5556
Harmanli,41.9333,25.9
Kazanlak,42.6167,25.4
Karnobat,42.65,26.9833
Karlovo,42.6333,24.8
Gotse Delchev,41.5667,23.7333
Gorna Oryahovitsa,43.1278,25.7017
Gabrovo,42.8747,25.3342
Dimitrovgrad,42.05,25.6
Chirpan,42.2,25.3333
Burgas,42.5061,27.4678
Botevgrad,42.9,23.7833
Blagoevgrad,42.0167,23.1
Berkovitsa,43.2358,23.1274
Aytos,42.7,27.25
Asparuhovo,43.1807,27.8882
Asenovgrad,42.0167,24.8667
Sitrah,26.1547,50.6206
Madīnat ‘Īsá,26.1736,50.5478
Jidd Ḩafş,26.2186,50.5478
Madīnat Ḩamad,26.1153,50.5069
Dār Kulayb,26.0686,50.5039
Al Muharraq,26.2572,50.6119
Manama,26.2279,50.5856
Ar Rifā‘,26.13,50.555
Makamba,-4.1348,29.804
Bururi,-3.9488,29.6244
Bujumbura,-3.3819,29.3614
Muramvya,-3.2682,29.6079
Gitega,-3.4271,29.9246
Ruyigi,-3.4764,30.2486
Ngozi,-2.9075,29.8306
Kayanza,-2.9221,29.6293
Muyinga,-2.8451,30.3414
Rutana,-3.9279,29.992
Tchaourou,8.8865,2.5975
Tanguiéta,10.6212,1.2665
Savé,8.0342,2.4866
Savalou,7.9281,1.9756
Sakété,6.7362,2.6587
Porto-Novo,6.4965,2.6036
Pobé,6.9801,2.6649
Parakou,9.3372,2.6303
Ouidah,6.3631,2.0851
Nikki,9.9401,3.2108
Natitingou,10.3042,1.3796
Malanville,11.8682,3.3833
Lokossa,6.6387,1.7167
Kétou,7.3633,2.5998
Kandi,11.1342,2.9386
Dogbo,6.7991,1.7807
Djougou,9.7085,1.666
Dassa-Zoumé,7.75,2.1833
Cové,7.221,2.3402
Cotonou,6.3654,2.4183
Comé,6.4076,1.882
Bohicon,7.1783,2.0667
Bembèrèkè,10.2283,2.6634
Bassila,9.0081,1.6654
Banikoara,11.2985,2.4386
Aplahoué,6.9333,1.6833
Allada,6.6655,2.1514
Abomey-Calavi,6.4485,2.3557
Abomey,7.1829,1.9912
Gustavia,17.8962,-62.8498
Hamilton,32.2949,-64.783
Tutong,4.8028,114.6492
Seria,4.6064,114.3248
Kuala Belait,4.5836,114.2312
Bandar Seri Begawan,4.8904,114.9401
Yacuiba,-22.0164,-63.6775
Warnes,-17.5163,-63.1678
Vinto,-17.3914,-66.3168
Villazón,-22.0866,-65.5942
Villa Yapacaní,-17.4,-63.8333
Villamontes,-21.2624,-63.469
Viacha,-16.65,-68.3
Tupiza,-21.4434,-65.7188
Trinidad,-14.8333,-64.9
Tiquipaya,-17.338,-66.2158
Tarija,-21.5355,-64.7296
Sucre,-19.0333,-65.2627
Sipe Sipe,-17.4542,-66.3574
El Torno,-18.0001,-63.3871
Santa Cruz de la Sierra,-17.7863,-63.1812
San Ignacio de Velasco,-16.3777,-60.9647
Sacaba,-17.398,-66.0382
Riberalta,-11.0103,-66.0526
Quillacollo,-17.3923,-66.2784
Punata,-17.5423,-65.8347
Potosí,-19.5836,-65.7531
Oruro,-17.9833,-67.15
Montero,-17.3387,-63.2509
Mizque,-17.941,-65.3402
Llallagua,-18.4249,-66.5778
La Paz,-16.5,-68.15
Laja,-16.5333,-68.3833
Huanuni,-18.289,-66.8358
Guayaramerín,-10.8258,-65.3581
Cotoca,-17.8167,-63.05
Colcapirhua,-17.3857,-66.2381
Cochabamba,-17.3895,-66.1568
Cobija,-11.0267,-68.7692
Caranavi,-15.834,-67.5659
Camiri,-20.0406,-63.524
Bermejo,-22.7321,-64.3372
Achocalla,-16.5739,-68.1511
Ascención de Guarayos,-15.893,-63.1886
San Borja,-14.852,-66.7495
Kralendijk,12.15,-68.2667
Vitória do Mearim,-3.4622,-44.8706
Vitória de Santo Antão,-8.1181,-35.2914
Viseu,-1.1967,-46.14
Conde,-7.2597,-34.9075
Vigia,-0.8583,-48.1417
Viçosa do Ceará,-3.5622,-41.0922
Viçosa,-9.3714,-36.2408
Viana,-3.2203,-45.0036
Várzea Alegre,-5.35,-40.3833
Varjota,-4.1944,-40.4767
Vargem Grande,-3.5431,-43.9158
Valença do Piauí,-6.4075,-41.7456
União dos Palmares,-9.1628,-36.0319
União,-4.5858,-42.8642
Tuntum,-5.2581,-44.6489
Tucuruí,-3.7658,-49.6792
Tucumã,-0.1833,-50.05
Trindade,-7.7619,-40.2678
Trairi,-3.2778,-39.2689
Toritama,-8.0067,-36.0567
Tomé Açu,-2.4189,-48.1522
Timon,-5.0942,-42.8367
Timbiras,-4.2553,-43.9406
Timbaúba,-7.5053,-35.3183
Tianguá,-3.7322,-40.9917
Teresina,-5.0892,-42.8019
São João dos Inhamuns,-6.0,-40.2833
Tamandaré,-8.7563,-35.1
Tabira,-7.5908,-37.5394
Surubim,-7.8331,-35.7547
Sousa,-6.7592,-38.2281
Soure,-0.7167,-48.5233
Solânea,-6.755,-35.54
Sobral,-3.6861,-40.3497
Sirinhaém,-8.5908,-35.1161
Sertânia,-8.0736,-37.2644
Serra Talhada,-7.9919,-38.2983
Senador Pompeu,-5.5881,-39.3717
Satuba,-9.5633,-35.8244
São Raimundo Nonato,-9.0153,-42.6994
São Miguel dos Campos,-9.7811,-36.0936
São Miguel do Guamá,-1.6267,-47.4833
São Mateus do Maranhão,-4.0417,-44.475
São Luís do Quitunde,-9.3183,-35.5611
São Luís,-2.5297,-44.3028
São Lourenço da Mata,-8.0022,-35.0183
São José do Egito,-7.4789,-37.2744
São José de Ribamar,-2.5557,-44.0599
São José de Mipibu,-6.0747,-35.2378
São João dos Patos,-6.495,-43.7022
São Gonçalo do Amarante,-3.6072,-38.9683
São Félix do Xingu,-6.6447,-51.995
São Domingos do Maranhão,-5.5758,-44.3853
São Bento,-6.2833,-37.75
São Bento,-2.6958,-44.8214
Santa Rita,-7.1139,-34.9781
Santarém,-2.4431,-54.7083
Santa Quitéria do Maranhão,-3.5156,-42.5467
Santa Quitéria,-4.3319,-40.1567
Santana do Ipanema,-9.3783,-37.2453
Santa Luzia,-7.6426,-47.2174
Santa Inês,-3.6667,-45.38
Santa Helena,-2.2311,-45.3
Santa Cruz do Capibaribe,-7.9575,-36.2047
Santa Cruz,-6.2294,-36.0228
Salinópolis,-0.621,-47.3542
Salgueiro,-8.0742,-39.1192
Russas,-4.9403,-37.9758
Rio Largo,-9.4783,-35.8533
Rio Formoso,-8.6688,-35.1628
Ribeirão,-8.5144,-35.3778
Recife,-8.0539,-34.8811
Quixeramobim,-5.1992,-39.2928
Quixadá,-4.9714,-39.0153
Presidente Dutra,-5.29,-44.49
Santana,-0.0382,-51.1748
Porto Calvo,-9.045,-35.3983
Portel,-1.9356,-50.8211
Pombos,-8.1414,-35.3958
Pombal,-6.7703,-37.8017
Piripiri,-4.2733,-41.7769
Piracuruca,-3.9281,-41.7092
Pinheiro,-2.5214,-45.0825
Pindaré Mirim,-3.6083,-45.3433
Pilar,-9.5972,-35.9567
Picos,-7.0769,-41.4669
Petrolina,-9.3986,-40.5008
Jatobá,-9.1831,-38.2689
Pesqueira,-8.3578,-36.6964
Pentecoste,-3.7928,-39.2703
Penalva,-3.2942,-45.1736
Pedro II,-4.4247,-41.4586
Pedra Branca,-5.4542,-39.7172
Paulo Afonso,-9.4061,-38.2147
Paulista,-7.9408,-34.8731
Patos,-7.0244,-37.28
Parnamirim,-5.9156,-35.2628
Parnaíba,-2.9047,-41.7767
Parintins,-2.6283,-56.7358
Parelhas,-6.6878,-36.6575
Paraipaba,-3.4394,-39.1483
Paragominas,-2.9667,-47.4833
Paracuru,-3.41,-39.0306
Palmares,-8.6833,-35.5917
Pacatuba,-3.9842,-38.6203
Pacajus,-4.1725,-38.4606
Ouricuri,-7.8825,-40.0817
Orós,-6.2444,-38.9136
Oriximiná,-1.7656,-55.8661
Olinda,-8.0089,-34.8553
Oeiras,-7.0253,-42.1311
Óbidos,-1.9175,-55.5181
Nova Russas,-4.7067,-40.5631
Nova Cruz,-6.4781,-35.4339
Nazaré da Mata,-7.7417,-35.2278
Natal,-5.795,-35.2094
Murici,-9.3067,-35.9433
Moreno,-8.1186,-35.0922
Morada Nova,-5.1067,-38.3725
Monteiro,-7.8894,-37.12
Monte Alegre,-2.0008,-54.081
Mombaça,-5.7431,-39.6275
Moju,-1.8839,-48.7689
Mossoró,-5.1875,-37.3442
Mocajuba,-2.5842,-49.5072
Miracema do Tocantins,-9.5672,-48.3917
Maués,-3.3836,-57.7186
Matriz de Camaragibe,-9.1517,-35.5333
Mari,-7.06,-35.3194
Marechal Deodoro,-9.7103,-35.895
Maragogi,-9.0122,-35.2225
Maracanaú,-3.8767,-38.6256
Marabá,-5.3815,-49.1323
Mamanguape,-6.8386,-35.1261
Maceió,-9.6658,-35.7353
Macau,-5.115,-36.6344
Macapá,0.0389,-51.0664
Macaíba,-5.8583,-35.3539
Limoeiro do Norte,-5.1456,-38.0981
Limoeiro,-7.8747,-35.4503
Lavras da Mangabeira,-6.7533,-38.9644
Lajedo,-8.6636,-36.32
Lago da Pedra,-4.2867,-45.2382
Lagoa do Itaenga,-7.9361,-35.2903
Juazeiro do Norte,-7.2131,-39.3153
José de Freitas,-4.7564,-42.5756
João Pessoa,-7.115,-34.8631
João Câmara,-5.5375,-35.8197
Jaguaruana,-4.8339,-37.7811
Jaguaribe,-5.8906,-38.6219
Jaboatão,-8.1803,-35.0014
Itupiranga,-5.1347,-49.3267
Itacoatiara,-3.1431,-58.4442
Itaporanga,-7.3044,-38.1503
Itapissuma,-7.7764,-34.8922
Itapipoca,-3.4944,-39.5786
Itapecuru Mirim,-3.3925,-44.3586
Itapagé,-3.6867,-39.5861
Itaituba,-4.2761,-55.9836
Itaitinga,-3.9694,-38.5281
Itabaiana,-7.3286,-35.3325
Ipueiras,-7.0333,-40.45
Ipubi,-7.6519,-40.1489
Ipu,-4.3222,-40.7108
Ipojuca,-8.3989,-35.0639
Imperatriz,-5.5264,-47.4917
Iguatu,-6.3594,-39.2986
Igarapé Miri,-1.975,-48.9597
Igarapé Açu,-1.1289,-47.62
Igarassu,-7.8342,-34.9064
Icó,-6.4011,-38.8622
Horizonte,-4.1,-38.4833
Guaraciaba do Norte,-4.1669,-40.7475
Guarabira,-6.8547,-35.49
Guaiúba,-4.0397,-38.6372
Gravatá,-8.2011,-35.5647
Granja,-3.1203,-40.8261
Grajaú,-5.8194,-46.1386
Goiana,-7.5606,-35.0025
Glória do Goitá,-8.0017,-35.2928
Garanhuns,-8.882,-36.5022
Gameleira,-8.5844,-35.3867
Fortaleza,-3.7172,-38.5431
Floriano,-6.7669,-43.0225
Floresta,-8.6011,-38.5686
Eusébio,-3.89,-38.4506
Extremoz,-5.7056,-35.3072
Estreito,-5.7833,-43.25
Esperantina,-3.9017,-42.2336
Esperança,-7.0331,-35.8572
Escada,-8.3592,-35.2236
Dom Pedro,-5.0375,-44.4386
Demerval Lobão,-5.3583,-42.6764
Delmiro Gouveia,-9.3886,-37.9992
Custódia,-8.0875,-37.6431
Cururupu,-1.8283,-44.8683
Currais Novos,-6.2608,-36.5178
Cupira,-8.6167,-35.95
Crato,-7.2342,-39.4094
Crateús,-5.1783,-40.6775
Coroatá,-4.13,-44.1242
Condado,-7.5858,-35.1058
Conceição do Araguaia,-8.2644,-49.2698
Colinas,-6.0258,-44.2492
Coelho Neto,-4.2567,-43.0128
Codó,-4.4553,-43.8856
Chapadinha,-3.7417,-43.3603
Chã Grande,-8.2383,-35.4617
Ceará Mirim,-5.6344,-35.4256
Caxias,-4.8589,-43.3561
Caucaia,-3.7361,-38.6531
Catolé do Rocha,-6.3439,-37.7467
Catende,-8.6667,-35.7167
Castanhal,-1.2939,-47.9264
Cascavel,-4.1331,-38.2419
Caruaru,-8.2833,-35.9761
Carpina,-7.8508,-35.2547
Carolina,-7.3356,-47.4622
Capitão Poço,-1.7464,-47.0594
Capanema,-1.1958,-47.1808
Canindé,-4.3589,-39.3117
Canguaretama,-6.38,-35.1289
Campos Sales,-7.0744,-40.3761
Campo Maior,-4.8278,-42.1686
Campo Alegre,-9.7819,-36.3508
Campina Grande,-7.2306,-35.8811
Camocim,-2.9022,-40.8411
Cametá,-2.2444,-49.4958
Cajueiro,-9.7167,-36.45
Cajazeiras,-6.8903,-38.5553
Caicó,-6.4583,-37.0978
Cabrobó,-8.5142,-39.31
Cabo,-8.2833,-35.0333
Cabedelo,-6.9811,-34.8339
Buriti Bravo,-5.8372,-43.8336
Buíque,-8.6231,-37.1558
Breves,-1.6822,-50.4803
Brejo Santo,-7.4933,-38.9872
Brejo da Madre de Deus,-8.1458,-36.3711
Bragança,-1.0536,-46.7656
Bom Conselho,-9.1697,-36.6797
Boa Viagem,-5.1275,-39.7322
Bezerros,-8.2333,-35.7969
Benevides,-1.3614,-48.2447
Belo Jardim,-8.3356,-36.4242
Belém,-6.6917,-35.5333
Belém,-1.4558,-48.5044
Beberibe,-4.1797,-38.1306
Bayeux,-7.125,-34.9322
Baturité,-4.3286,-38.8847
Barreiros,-8.8183,-35.1864
Barreirinhas,-2.7556,-42.8259
Barras,-4.2444,-42.2944
Barra do Corda,-5.5056,-45.2433
Barcarena,-1.5058,-48.6258
Barbalha,-7.3111,-39.3042
Balsas,-7.5325,-46.0356
Bacabal,-4.2917,-44.7917
Augusto Corrêa,-1.0217,-46.635
Atalaia,-9.5019,-36.0228
Areia Branca,-4.9561,-37.1369
Arcoverde,-8.4189,-37.0539
Araripina,-7.5761,-40.4983
Arari,-3.4536,-44.78
Arapiraca,-9.7525,-36.6611
Araguaína,-7.1911,-48.2072
Aracati,-4.5617,-37.7697
Aquiraz,-3.9014,-38.3911
Apodi,-5.6642,-37.7989
Ananindeua,-1.3656,-48.3722
Amaraji,-8.3831,-35.4525
Altos,-5.0381,-42.46
Altamira,-3.2033,-52.2064
Almeirim,-1.5233,-52.5817
Alenquer,-1.9417,-54.7383
Alagoa Grande,-7.0416,-35.627
Águas Belas,-9.1114,-37.1231
Água Preta,-8.7075,-35.5306
Afogados da Ingazeira,-7.7508,-37.6392
Açu,-5.5767,-36.9086
Acopiara,-6.0953,-39.4525
Acaraú,-2.8856,-40.12
Abreu e Lima,-7.9117,-34.9028
Abaetetuba,-1.7181,-48.8825
Xique Xique,-10.8229,-42.7282
Xanxerê,-26.8769,-52.4042
Votuporanga,-20.4228,-49.9728
Votorantim,-23.5467,-47.4378
Volta Redonda,-22.5231,-44.1042
Vitória da Conquista,-14.8661,-40.8394
Vitória,-20.3194,-40.3378
Visconde do Rio Branco,-21.0103,-42.8406
Viradouro,-20.8731,-48.2969
Vinhedo,-23.0297,-46.9753
Vila Velha,-20.3297,-40.2925
Videira,-27.0083,-51.1517
Viçosa,-20.7539,-42.8819
Viana,-20.3903,-40.4961
Viamão,-30.0811,-51.0233
Vespasiano,-19.6919,-43.9233
Veranópolis,-28.9361,-51.5494
